Undergraduate_GPA,Relevant_DataScience_Experience ,Apply_Year,GRE_Score,IELTS_Overall,TOEFL_Overall,DataScience_Skill_Confidence,Admit_label,Degree_seeking_Type_PHD,Highest_degree_Masters,Highest_degree_Other_three_year_degree,Country_Canada,Country_Europe,Country_India,Country_United States,Uploaded_Statement_of_Purpose_Status_Y,Uploaded_Resume_Status_Y,Gender_M
3,0.8165993981287833,2020,309,5,90,7,0,False,False,True,False,False,False,False,False,False,True
3,4.811285776028891,2020,301,7,100,3,1,True,True,False,False,False,False,True,True,False,True
3,6.990574569298027,2020,312,8,90,8,0,False,True,False,False,True,False,False,False,False,False
3,0.9585980696741379,2022,321,5,90,6,0,True,False,False,False,True,False,False,False,False,False
3,3.608714299734652,2022,301,7,100,2,1,True,False,True,False,False,True,False,True,False,False
3,7.28703123845155,2021,309,7,90,5,1,True,True,False,True,False,False,False,False,False,False
3,6.514407869372702,2022,313,9,90,5,0,True,False,True,False,False,False,True,False,True,True
3,4.157343171727439,2022,316,7,100,4,0,False,True,False,False,False,False,True,True,False,False
3,6.172571514630648,2022,318,7,100,7,0,False,True,False,False,False,True,False,True,False,False
3,4.181550192356296,2021,311,5,90,0,1,True,True,False,False,False,True,False,False,True,True
3,1.2647386982627902,2021,316,5,100,9,1,True,False,False,False,True,False,False,False,True,True
3,0.9978889057734328,2021,305,9,100,3,1,False,False,False,False,False,True,False,True,False,True
3,1.506945856536558,2022,303,5,90,6,1,False,False,False,True,False,False,False,True,True,True
3,2.807376759725436,2020,301,8,90,5,0,True,False,True,False,True,False,False,True,True,True
3,7.444234141392149,2022,314,9,90,6,1,False,False,True,False,True,False,False,True,False,False
3,6.397427309228811,2021,322,8,100,2,1,False,False,False,False,True,False,False,True,True,True
3,3.46241248981054,2022,322,5,90,2,0,False,False,True,False,False,False,True,False,False,False
3,3.944613678300592,2022,323,5,100,0,1,True,True,False,False,False,False,True,False,True,True
3,2.124875661331319,2020,315,9,100,6,1,True,True,False,False,True,False,False,False,True,False
3,5.634823651777041,2020,311,7,100,3,0,True,True,False,True,False,False,False,False,True,True
3,6.422125371696304,2022,306,6,100,8,1,True,False,False,False,False,False,False,True,False,False
3,1.9112375653406124,2021,312,6,90,4,1,True,False,True,False,True,False,False,False,False,False
3,0.33457299029172294,2022,300,5,90,4,1,False,False,False,False,False,True,False,False,False,True
3,4.991111545303763,2022,318,8,100,8,1,False,False,True,False,False,False,False,False,False,True
3,4.500096953082533,2022,312,9,100,0,1,False,True,False,False,False,False,True,True,False,False
3,3.2170492402310114,2021,300,7,100,5,1,True,False,False,False,False,False,True,True,False,True
3,5.151151534185681,2021,301,5,100,7,1,False,False,True,False,False,False,False,True,True,True
3,4.404906383881149,2021,300,8,100,0,1,True,False,True,False,False,True,False,True,True,False
3,2.0046526127535422,2021,311,5,90,9,1,True,True,False,False,False,False,True,False,False,False
3,3.181831804981779,2021,324,6,90,8,1,True,False,False,False,False,False,True,False,True,True
3,3.4249085579779335,2022,322,5,100,7,0,True,False,False,False,True,False,False,False,False,False
3,7.041983955804509,2021,324,8,90,5,1,True,False,False,True,False,False,False,False,False,False
3,7.687233233031676,2022,323,6,100,8,1,True,True,False,False,False,True,False,False,True,True
3,7.144010899171977,2022,309,5,90,2,0,False,False,False,False,True,False,False,False,True,True
3,5.753424192415837,2022,301,6,90,3,0,True,True,False,True,False,False,False,False,False,True
3,4.679941868846575,2020,300,9,100,2,0,False,True,False,False,False,False,True,False,False,True
3,5.51409308372764,2021,304,8,90,4,1,True,True,False,True,False,False,False,True,True,True
3,7.512873765861512,2021,322,8,90,0,0,False,False,True,False,False,False,True,False,True,True
3,1.999989881790654,2022,301,9,100,0,1,True,False,False,False,True,False,False,False,True,True
3,4.280964061387239,2020,303,8,90,1,0,True,False,False,False,False,False,True,True,False,True
3,5.516864152003263,2021,322,8,100,0,1,False,True,False,True,False,False,False,False,False,True
3,5.433976010594197,2022,313,5,100,2,0,True,True,False,False,True,False,False,False,False,False
3,2.0182316766146915,2020,308,7,100,1,1,True,False,False,True,False,False,False,True,False,False
3,4.693852219118015,2022,305,5,90,9,0,False,True,False,True,False,False,False,True,False,False
3,6.367305139361251,2020,322,9,100,6,1,False,False,False,False,False,False,False,False,True,True
3,3.800631840401951,2022,323,9,100,7,0,True,False,True,False,False,False,True,True,False,False
3,6.34638461358988,2021,311,7,100,1,0,False,True,False,False,False,False,True,True,False,False
3,2.8790607820364382,2022,311,5,100,3,0,False,False,False,True,False,False,False,True,False,True
3,7.510081017310071,2022,323,5,100,7,0,True,True,False,False,False,False,True,True,True,True
3,4.271427523992808,2020,308,5,90,9,1,False,False,False,False,False,True,False,False,False,False
3,4.7675836063409145,2020,314,6,100,0,1,True,False,False,False,False,False,True,True,True,True
3,0.2508925504367072,2021,309,6,100,7,1,False,True,False,False,True,False,False,True,False,True
3,1.362153097028754,2022,301,5,90,7,0,True,False,True,False,False,False,True,False,False,False
3,5.063471043768358,2020,322,6,90,1,0,True,False,False,False,False,True,False,True,True,True
3,3.35896297425817,2021,317,5,100,2,0,True,False,False,True,False,False,False,True,True,False
3,4.065310323665398,2021,306,9,100,8,0,False,False,False,False,False,False,True,True,False,False
3,0.5037712698696035,2020,308,5,90,9,0,True,False,True,False,True,False,False,False,True,True
3,6.673081907283074,2020,319,6,100,4,0,False,False,True,False,False,True,False,True,True,True
3,6.276044818369738,2022,320,7,90,6,0,True,True,False,False,False,False,False,True,True,False
3,1.4828318057747962,2021,320,9,90,4,0,True,False,True,True,False,False,False,True,False,False
3,5.074634858059035,2020,317,8,100,9,0,True,True,False,True,False,False,False,True,False,True
3,6.546521693234173,2021,302,7,90,1,0,False,True,False,True,False,False,False,True,False,False
3,5.1268330913248,2022,312,7,100,1,0,True,False,True,False,False,True,False,True,False,True
3,2.4831847623667587,2020,309,8,90,0,0,True,True,False,False,False,False,True,False,True,False
3,5.248889203825337,2021,316,9,100,5,1,False,False,True,False,False,False,True,True,False,True
3,1.683693981465698,2020,302,8,90,6,1,True,True,False,False,False,False,True,False,True,False
3,2.546039978235367,2022,320,9,90,4,0,True,False,True,False,False,False,True,False,False,True
3,1.9205572248574292,2022,308,9,90,2,0,False,False,True,True,False,False,False,False,False,True
3,4.455400819121652,2022,316,9,90,9,0,False,True,False,False,False,False,False,False,True,True
3,0.8658131741243889,2022,315,7,90,9,1,False,False,False,True,False,False,False,True,False,False
3,7.4664830427867095,2020,305,9,90,8,0,True,True,False,False,False,False,False,True,False,True
3,2.6680988293029344,2020,317,8,90,7,0,False,False,True,False,False,False,False,True,False,False
3,1.7517610168464106,2021,305,7,90,1,0,True,False,False,False,False,False,True,True,True,False
3,3.97239850881465,2021,305,9,90,2,0,True,True,False,False,True,False,False,True,False,True
3,2.2159825476377284,2020,316,6,90,6,0,False,True,False,False,False,True,False,True,True,True
3,4.2792326910611544,2020,320,6,90,8,0,False,True,False,False,True,False,False,False,True,False
3,2.7880731982566838,2021,309,9,90,1,1,True,False,False,False,False,False,False,True,False,False
3,1.0565344861523265,2020,301,6,100,9,1,False,False,True,False,True,False,False,True,False,False
3,2.127161936218096,2022,300,5,100,6,1,False,True,False,False,False,False,False,False,False,False
3,3.5075187596922017,2022,310,7,90,7,0,True,True,False,True,False,False,False,True,False,True
3,0.242345811837005,2022,324,5,90,5,0,False,True,False,True,False,False,False,False,True,False
3,6.165140216118096,2021,305,7,100,5,1,False,True,False,False,False,False,True,True,True,True
3,4.974596516723326,2020,300,8,90,7,0,False,True,False,False,False,True,False,True,False,True
3,4.810876858226834,2021,315,6,90,2,0,True,False,True,True,False,False,False,False,False,False
3,4.368399455062128,2021,308,6,90,7,1,False,False,True,False,False,True,False,True,False,False
3,4.722505378600548,2020,311,6,100,9,1,False,True,False,False,False,False,True,True,True,False
3,7.4772156216577645,2021,308,9,90,0,0,True,False,False,False,False,True,False,False,False,False
3,0.06855368648592552,2022,312,7,100,1,1,True,False,True,True,False,False,False,True,False,False
3,0.38239767726199414,2020,306,9,90,5,0,True,False,False,True,False,False,False,True,False,False
3,1.5319472794464186,2022,324,6,100,1,1,True,False,True,False,True,False,False,True,True,True
3,1.3384110399452007,2022,300,8,100,9,0,False,True,False,False,True,False,False,True,True,True
3,1.4495556757534613,2020,302,6,90,1,0,True,False,True,False,True,False,False,False,False,False
3,5.375551086789201,2022,323,9,100,2,0,True,True,False,False,False,True,False,False,True,False
3,3.6758664084013226,2022,302,6,100,2,1,False,False,True,True,False,False,False,False,False,False
3,7.934231026677545,2022,323,5,90,3,0,True,True,False,False,False,False,True,False,False,False
3,1.8150873184235587,2020,318,5,100,8,1,True,True,False,False,False,False,False,False,True,False
3,2.486640808219957,2020,303,9,90,8,0,False,True,False,True,False,False,False,True,False,True
3,7.873925734413192,2020,311,5,90,1,1,True,True,False,False,True,False,False,True,True,True
3,6.654065126417976,2021,303,7,100,1,0,True,False,False,False,True,False,False,False,True,True
3,3.758393765428262,2022,320,7,100,5,0,False,True,False,False,False,True,False,False,False,False
3,4.436775084367918,2021,309,9,100,4,1,False,False,False,False,True,False,False,True,False,False
3,6.745423365222724,2021,303,5,100,4,0,False,False,False,False,False,True,False,False,False,False
3,3.8478419683706244,2022,322,7,90,6,1,False,True,False,False,False,False,True,False,False,True
3,1.6481897886566745,2020,310,5,90,8,0,False,False,False,False,True,False,False,True,False,False
3,6.627556308435084,2021,303,6,90,0,0,False,False,True,False,False,True,False,True,True,False
3,4.302179930205147,2020,310,5,100,4,1,False,True,False,False,True,False,False,False,True,True
3,1.2243407773105703,2020,316,5,100,4,0,False,False,False,False,False,True,False,False,True,False
3,4.044686649475181,2022,320,9,100,4,0,False,True,False,True,False,False,False,True,True,True
3,3.3056270447748703,2021,323,6,100,8,0,False,True,False,False,False,True,False,False,True,True
3,7.014740255054064,2021,321,7,90,5,1,False,True,False,False,False,False,False,False,False,False
3,1.0084434508856273,2020,319,7,100,7,1,False,False,False,False,False,False,True,True,True,False
3,7.001678435584204,2022,319,5,90,7,1,True,False,True,True,False,False,False,False,False,False
3,4.0976881344822775,2021,312,8,90,5,1,False,False,True,False,False,False,True,False,False,True
3,3.234915439849181,2020,316,8,100,5,1,False,False,False,True,False,False,False,False,True,True
3,1.2957374752235227,2020,312,7,100,9,1,False,True,False,False,True,False,False,True,True,True
3,5.606543701109435,2020,316,5,90,7,0,False,False,False,False,False,True,False,True,True,False
3,7.414453672880324,2022,318,5,100,0,1,False,False,False,False,True,False,False,True,False,True
3,3.0030188311945585,2022,319,6,100,8,0,True,False,False,False,False,False,True,False,False,False
3,1.9326800053666675,2020,314,9,100,8,0,True,True,False,False,False,False,True,False,False,True
3,4.438935335993256,2020,303,8,100,7,1,True,False,False,True,False,False,False,False,True,True
3,6.369487587470962,2022,317,5,90,3,0,True,True,False,False,False,False,True,True,False,True
3,0.030141556404264414,2020,310,7,100,0,1,False,False,False,False,False,True,False,False,False,False
3,5.051019491163434,2020,308,8,90,1,0,True,False,True,False,False,False,True,True,True,False
3,4.772128005589047,2022,315,9,90,0,1,True,False,False,False,True,False,False,False,False,True
3,2.5452174864332804,2020,323,5,100,2,1,False,False,False,False,False,True,False,False,False,False
3,3.6113840288397627,2020,302,8,100,8,0,True,False,True,False,False,False,True,True,True,False
3,1.9757057932945674,2020,317,5,100,5,0,True,True,False,False,False,False,False,False,False,False
3,6.319085903614742,2022,316,9,100,4,0,False,True,False,False,False,False,False,False,True,True
3,5.076279466928861,2022,309,6,100,7,1,False,False,False,False,True,False,False,True,True,True
3,4.261692976311882,2022,324,8,90,9,0,True,False,True,True,False,False,False,False,False,False
3,3.1402095873426177,2021,304,9,100,2,0,False,True,False,True,False,False,False,False,False,True
3,2.331075088165857,2021,323,6,90,9,1,True,False,False,False,False,False,True,False,True,False
3,6.581891888347451,2021,314,6,100,2,0,False,False,True,False,False,True,False,False,False,True
3,3.611261363468552,2021,319,9,90,4,1,True,True,False,True,False,False,False,True,False,False
3,4.011579358733382,2022,317,7,90,0,0,True,True,False,False,False,False,False,False,True,False
3,4.166629844325933,2020,304,9,90,6,1,True,False,True,True,False,False,False,True,True,True
3,3.5869354834526117,2022,323,5,90,2,0,False,False,True,False,False,False,False,False,True,False
3,2.04870740990739,2021,314,7,90,1,1,False,False,True,True,False,False,False,False,True,False
3,0.9627235219444161,2022,305,6,100,6,1,True,False,True,False,True,False,False,False,True,False
3,0.7882981373419256,2020,307,8,100,0,0,False,False,False,False,False,True,False,True,True,False
3,6.059700186725509,2021,302,6,100,0,1,False,False,True,False,False,False,True,False,False,False
3,1.7882225784120909,2020,304,8,100,8,0,True,True,False,False,False,False,False,False,False,False
3,0.44538251963180464,2020,317,8,90,6,0,False,True,False,True,False,False,False,True,True,True
3,6.380139253567088,2020,314,9,90,2,0,False,False,False,False,False,False,True,True,True,True
3,1.232493222885184,2021,311,9,100,4,1,True,True,False,False,False,False,False,False,True,True
3,5.001168733866832,2022,318,6,100,1,1,True,True,False,False,False,False,False,True,True,False
3,2.7091461715829057,2021,306,9,100,4,0,False,False,True,False,True,False,False,True,True,True
3,1.0118420535304757,2021,300,6,100,8,1,False,True,False,True,False,False,False,False,False,False
3,3.315847834034879,2022,323,9,90,9,1,False,False,False,False,False,False,True,True,True,False
3,0.11847088906100112,2022,320,9,100,4,1,True,False,True,True,False,False,False,False,False,False
3,6.728359860100483,2022,301,8,90,0,0,False,False,True,True,False,False,False,True,True,True
3,4.107983690734858,2022,318,7,100,7,1,False,False,False,False,False,True,False,True,False,False
3,1.1132800872636945,2020,312,9,100,5,0,False,False,True,False,False,False,False,False,False,True
3,1.8958425471118776,2021,319,9,90,1,1,False,False,True,False,False,False,False,False,True,False
